date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall
2020-01-22,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-23,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-24,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-25,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-26,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-27,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-28,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-29,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-30,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-31,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-01,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-02,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-03,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-04,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-05,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-06,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-07,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-08,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-09,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-10,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-11,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-12,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-13,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-14,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-15,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-16,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-17,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-18,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-19,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-20,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-21,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-22,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-23,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-24,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-25,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-26,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-27,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-28,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-29,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-01,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-02,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-03,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-04,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-05,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-06,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-07,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-08,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-09,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-10,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,,,,,,,,,,,,,,,,,,0.05,,0.0,,,,,,,0
2020-03-11,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1,0,,,,,,,,,,,,1,,,,0.0417,,0.021035594961301866,,,,,,,0
2020-03-12,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,2,0,,,,,,,,,,,,1,,,,0.0452,,0.04207118992260373,,1.4722779047999999,1.1627032179500003,,,,0
2020-03-13,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,5,0,,,,,,,,,,,,3,,,,0.0463,,0.10517797480650934,,1.4727723403200002,0.84501783865,,,,0
2020-03-14,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,6,0,,,,,,,,,,,,1,,,,0.0489,,0.1262135697678112,,1.47310515359,0.7640927260400001,,,,0
2020-03-15,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,10,0,,,,,,,,,,,,4,,,,0.0444,,0.21035594961301868,,1.4735708653900002,0.7235437677899998,,,,0
2020-03-16,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,14,0,,,,,,,,,,,,4,,,,0.0458,,0.2944983294582261,,1.47394104038,0.69456939401,,,,0
2020-03-17,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,14,0,,,,,,,,,,,,0,,,,0.013000000000000001,,0.2944983294582261,,1.4750406202500002,0.6827049672599999,,,,0
2020-03-18,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,17,0,,,,,,,,,,,,3,,,,0.0161,,0.33656951938082985,,1.47585617295,0.6940165428599996,,,,0
2020-03-19,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,20,0,,,,,,,,,,,,3,,,,0.0152,,0.37864070930343363,,1.47681341976,0.6706461987400001,,,,0
2020-03-20,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,23,0,,,,,,,,,,,,3,,,,0.0165,,0.37864070930343363,,1.47780656632,0.6414919885700003,,,,0
2020-03-21,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,32,0,,,,,,,,,,,,9,,,,0.017,,0.5469254689938485,,1.4781248649599998,0.6298530982800004,,,,0
2020-03-22,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,34,0,,,,,,,,,,,,2,,,,0.0184,,0.5048542790712448,,1.47763557554,0.6069003332,,,,0
2020-03-23,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,38,0,,,,,,,,,,,,4,,,,0.0196,,0.5048542790712448,,1.47583467583,0.58432619739,,,,0
2020-03-24,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,43,0,,,,,,,,,,,,5,,,,0.0195,,0.6100322538777542,,1.4723214026499998,0.5622463812400007,,,,0
2020-03-25,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,48,0,,,,,,,,,,,,5,,,,0.0196,,0.6521034438003579,,1.46627010482,0.55821973776,,,,0
2020-03-26,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,55,0,,,,,,,,,,,,7,,,,0.0222,,0.7362458236455653,,1.45763472365,0.5260715414299999,,,,0
2020-03-27,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,82,0,,,,,,,,,,,,27,,,,0.0246,,1.2411001027168103,,1.4463659739599999,0.50045703581,,,,3
2020-03-28,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,93,1,,,,,,,,,,,,11,,,,0.0267,,1.2831712926394137,,1.43207101877,0.46416911507,,,,3
2020-03-29,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,101,1,,,,,,,,,,,,8,,,,0.0297,,1.409384862407225,,1.41439892927,0.4519500998199999,,,,3
2020-03-30,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,117,3,,,,,,,,,,,,16,,,,0.0365,,1.6618120019428475,,1.39328750138,0.4234034279500001,,,,3
2020-03-31,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,129,4,,,,,,,,,,,,12,,,,0.0427,,1.8090611666719607,,1.3677363526100002,0.4076853984999995,,,,3
2020-04-01,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,148,4,,,,,,,,,,,,19,,,,0.0447,,2.103559496130187,,1.33854877326,0.3930171161199998,,,,3
2020-04-02,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,163,5,,,,,,,,,,,,15,,,,0.0523,,2.271844255820602,,1.30650250862,0.3734005624200001,,,,3
2020-04-03,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,202,7,,,,,,,,,,,,39,,,,0.0551,,2.524271395356224,,1.2718514552,0.35453594647,,,,3
2020-04-04,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,225,7,,,,,,,,,,,,23,,,,0.0562,,2.7766985348918465,,1.2351499250700002,0.34203675484999985,,,,3
2020-04-05,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,246,7,,,,,,,,,,,,21,,,,0.0548,,3.050161269388771,,1.1968639231,0.32422145816000025,,,,3
2020-04-06,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,262,7,,,,,,,,,,,,16,,,,0.0539,,3.050161269388771,,1.1580258968000001,0.3065655171799999,,,,2
2020-04-07,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,307,8,,,,,,,,,,,,45,,,,0.0515,,3.744335903111732,,1.11938815755,0.30039876368000007,,,,2
2020-04-08,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,325,11,,,,,,,,,,,,18,,,,0.0531,,3.72330030815043,,1.08249082081,0.2995031019500001,,,,2
2020-04-09,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,369,12,,,,,,,,,,,,44,,,,0.0498,,4.333332562028184,,1.0485426713400001,0.2919825804899998,,,,2
2020-04-10,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,407,13,,,,,,,,,,,,38,,,,0.0489,,4.3122969670668825,,1.01814685817,0.28343658787000003,,,,2
2020-04-11,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,422,13,,,,,,,,,,,,15,,,,0.0495,,4.144012207376468,,0.991923119235,0.27945972385500006,,,,2
2020-04-12,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,440,16,,,,,,,,,,,,18,,,,0.0509,,4.080905422492562,,0.971155683081,0.27968126358900003,,,,2
2020-04-13,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,455,16,,,,,,,,,,,,15,,,,0.0473,,4.05986982753126,,0.9555917192990001,0.2726271875409999,,,,2
2020-04-14,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,464,17,,,,,,,,,,,,9,,,,0.0499,,3.3025884089243926,,0.9455977567820001,0.2812856987079998,,,,2
2020-04-15,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,477,17,,,,,,,,,,,,13,,,,0.0503,,3.197410434117884,,0.941519702866,0.2882364341639999,,,,1
2020-04-16,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,491,18,,,,,,,,,,,,14,,,,0.0511,,2.5663425852788273,,0.9433003085200001,0.2934959202799997,,,,1
2020-04-17,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,514,22,,,,,,,,,,,,23,,,,0.0542,,2.2508086608593,,0.950173136127,0.2972854085430001,,,,1
2020-04-18,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,527,23,,,,,,,,,,,,13,,,,0.0546,,2.208737470936696,,0.961548899666,0.29977501116399985,,,,1
2020-04-19,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,542,24,,,,,,,,,,,,15,,,,0.0521,,2.1456306860527903,,0.9764744969499999,0.3127868704300001,,,,1
2020-04-20,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,566,24,,,,,,,,,,,,24,,,,0.0517,,2.334951040704507,,0.993543119892,0.319406588788,,,,1
2020-04-21,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,585,29,,,,,,,,,,,,19,,,,0.0481,,2.545306990317526,,1.01161280849,0.3372843297700001,,,,1
2020-04-22,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,600,29,,,,,,,,,,,,15,,,,0.0469,,2.5873781802401297,,1.02944385653,0.3321369495700002,,,,1
2020-04-23,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,631,31,,,,,,,,,,,,31,,,,0.0458,,2.9449832945822614,,1.0461396059399999,0.34463780994000004,,,,1
2020-04-24,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,651,33,,,,,,,,,,,,20,,,,0.0406,,2.881876509698356,,1.06052433859,0.3404852953099997,,,,1
2020-04-25,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,670,33,,,,,,,,,,,,19,,,,0.038,,3.0080900794661667,,1.07158220953,0.3372931629299998,,,,1
2020-04-26,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,688,33,,,,,,,,,,,,18,,,,0.0391,,3.0711968643500724,,1.0787498041399999,0.32367705120000023,,,,1
2020-04-27,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,694,33,,,,,,,,,,,,6,,,,0.0471,,2.692556155046639,,1.0812941117200001,0.31716907017999985,,,,1
2020-04-28,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,738,35,,,,,,,,,,,,44,,,,0.0509,,3.2184460290791854,,1.07879744632,0.31211629270999985,,,,1
2020-04-29,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,765,35,,,,,,,,,,,,27,,,,0.0546,,3.470873168614808,,1.07221243585,0.30247021611000013,,,,1
2020-04-30,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,811,35,,,,,,,,,,,,46,,,,0.0553,,3.7864070930343363,,1.0614441885600001,0.2940317359600002,,,,1
2020-05-01,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,830,36,,,,,,,,,,,,19,,,,0.0599,,3.7653714980730344,,1.04737708386,0.2865455539199999,,,,1
2020-05-02,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,883,38,,,,,,,,,,,,53,,,,0.0612,,4.480581726757297,,1.03019358515,0.27995899734000007,,,,1
2020-05-03,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,920,40,,,,,,,,,,,,37,,,,0.0642,,4.880258031022033,,1.0110795463,0.2681562369999999,,,,1
2020-05-04,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,944,40,,,,,,,,,,,,24,,,,0.0578,,5.258898740325467,,0.990539188032,0.262538722308,,,,1
2020-05-05,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,963,42,,,,,,,,,,,,19,,,,0.0558,,4.733008866292921,,0.9697977568230001,0.2627527550569999,,,,1
2020-05-06,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,981,44,,,,,,,,,,,,18,,,,0.0511,,4.543688511641204,,0.949518574596,0.26860685071400003,,,,1
2020-05-07,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1012,44,,,,,,,,,,,,31,,,,0.0458,,4.228154587221676,,0.931141256908,0.26813842268199983,,,,1
2020-05-08,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1030,45,,,,,,,,,,,,18,,,,0.04,,4.207118992260374,,0.9151028844619999,0.2612212966180001,,,,1
2020-05-09,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1050,46,,,,,,,,,,,,20,,,,0.0388,,3.512944358537412,,0.901944952957,0.26501966427299994,,,,1
2020-05-10,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1073,46,,,,,,,,,,,,23,,,,0.034,,3.2184460290791854,,0.891912846549,0.26214218125099986,,,,1
2020-05-11,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1086,48,,,,,,,,,,,,13,,,,0.0315,,2.9870544845048648,,0.8848121315549999,0.28151248917500005,,,,1
2020-05-12,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1111,50,,,,,,,,,,,,25,,,,0.0277,,3.1132680542726763,,0.880878824775,0.282647937045,,,,1
2020-05-13,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1124,53,,,,,,,,,,,,13,,,,0.0295,,3.0080900794661667,,0.879856735558,0.29448999417199984,,,,1
2020-05-14,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1149,54,,,,,,,,,,,,25,,,,0.0281,,2.881876509698356,,0.8817564819120001,0.3054885900179998,,,,1
2020-05-15,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1180,56,,,,,,,,,,,,31,,,,0.0293,,3.1553392441952797,,0.8860258916700001,0.3100296202699997,,,,1
2020-05-16,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1194,56,,,,,,,,,,,,14,,,,0.0273,,3.029125674427469,,0.8921978977480001,0.3140214182819998,,,,1
2020-05-17,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1210,57,,,,,,,,,,,,16,,,,0.0263,,2.881876509698356,,0.899729978452,0.31184709386800014,,,,1
2020-05-18,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1218,59,,,,,,,,,,,,8,,,,0.0263,,2.7766985348918465,,0.9075779191429999,0.3153550912270001,,,,1
2020-05-19,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1225,59,,,,,,,,,,,,7,,,,0.026000000000000002,,2.3980578255884124,,0.915373035846,0.33042534293399994,,,,1
2020-05-20,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1254,59,,,,,,,,,,,,29,,,,0.0217,,2.7346273449692426,,0.9225798131980001,0.3283449255119999,,,,1
2020-05-21,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1273,63,,,,,,,,,,,,19,,,,0.0216,,2.6084137752014316,,0.9292069475,0.3322053393200002,,,,1
2020-05-22,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1313,66,,,,,,,,,,,,40,,,,0.0208,,2.7977341298531484,,0.934832181874,0.330581474026,,,,1
2020-05-23,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1326,68,,,,,,,,,,,,13,,,,0.0217,,2.7766985348918465,,0.939261657156,0.32930279465400014,,,,1
2020-05-24,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1337,68,,,,,,,,,,,,11,,,,0.0237,,2.671520560085337,,0.9416344653899998,0.3286178239200003,,,,1
2020-05-25,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1347,68,,,,,,,,,,,,10,,,,0.0227,,2.7135917500079407,,0.942397087587,0.3283976738529999,,,,1
2020-05-26,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1362,68,,,,,,,,,,,,15,,,,0.0264,,2.881876509698356,,0.941298682183,0.3287147561870002,,,,1
2020-05-27,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1383,69,,,,,,,,,,,,21,,,,0.0273,,2.7135917500079407,,0.9391919501520001,0.3293229173379999,,,,1
2020-05-28,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1434,70,,,,,,,,,,,,51,,,,0.0284,,3.3867307887696003,,0.935875103844,0.3302804083959999,,,,1
2020-05-29,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1445,71,,,,,,,,,,,,11,,,,0.0279,,2.7766985348918465,,0.932004754783,0.33139768192700003,,,,1
2020-05-30,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1464,71,,,,,,,,,,,,19,,,,0.0275,,2.9029121046596575,,0.927780415859,0.32107013815100016,,,,1
2020-05-31,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1476,71,,,,,,,,,,,,12,,,,0.0251,,2.9239476996209595,,0.9235499152,0.3222913785000001,,,,1
2020-06-01,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1486,71,,,,,,,,,,,,10,,,,0.0254,,2.9239476996209595,,0.9192609594140001,0.317755990696,,,,1
2020-06-02,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1499,72,,,,,,,,,,,,13,,,,0.0217,,2.881876509698356,,0.9156989538279999,0.33033125852200007,,,,1
2020-06-03,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1524,72,,,,,,,,,,,,25,,,,0.0216,,2.9660188895435633,,0.9132937835670001,0.3310255713729999,,,,1
2020-06-04,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1543,73,,,,,,,,,,,,19,,,,0.0221,,2.2928798507819033,,0.912868954354,0.33692171169600005,,,,1
2020-06-05,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1559,74,,,,,,,,,,,,16,,,,0.0215,,2.3980578255884124,,0.9146132616949999,0.3364181735349999,,,,1
2020-06-06,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1575,74,,,,,,,,,,,,16,,,,0.0212,,2.334951040704507,,0.91896468365,0.32938852352000014,,,,1
2020-06-07,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1592,75,,,,,,,,,,,,17,,,,0.0207,,2.4401290155110167,,0.9260377310950001,0.33312021329499997,,,,1
2020-06-08,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1600,75,,,,,,,,,,,,8,,,,0.0199,,2.3980578255884124,,0.9359786999009999,0.34179750816900023,,,,1
2020-06-09,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1612,76,,,,,,,,,,,,12,,,,0.0193,,2.377022230627111,,0.948652174171,0.34391249396900003,,,,1
2020-06-10,USA,NM,Bernalillo County,35001,,,iso1:us#iso2:us-nm#fips:35001,1623,77,,,,,,,,,,,,11,,,,0.0209,,2.0825239011688845,,0.96424328665,0.34518523017000013,,,,1
